customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-03106,Female,0,No,No,8,Yes,Yes,No,No,No,One year,Yes,Bank transfer,110.47,2895.86,Yes
CUST-03107,Female,0,No,No,68,No,Yes,No,Yes,No internet service,Month-to-month,No,Credit card,75.35,3999.15,No
CUST-03108,Male,0,No,No,39,Yes,No,DSL,No internet service,No internet service,Two year,No,Mailed check,52.15,4576.43,No
CUST-03109,Female,0,No,No,55,Yes,Yes,Fiber optic,Yes,No,Two year,Yes,Mailed check,64.0,5852.28,No
CUST-03110,Male,0,No,No,4,Yes,No phone service,DSL,No,Yes,Month-to-month,No,Mailed check,58.62,7177.7,Yes
CUST-03111,Male,1,Yes,Yes,55,Yes,No,DSL,No,Yes,One year,No,Bank transfer,111.53,1802.53,Yes
CUST-03112,Female,1,No,No,71,Yes,No,DSL,No internet service,No,Month-to-month,No,Bank transfer,99.98,8038.91,No
CUST-03113,Female,0,Yes,No,4,No,Yes,No,No internet service,No,Two year,No,Bank transfer,21.14,6681.31,No
CUST-03114,Female,0,No,Yes,68,Yes,No phone service,No,Yes,No internet service,Month-to-month,Yes,Electronic check,18.99,1201.53,No
CUST-03115,Male,0,No,No,51,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,24.94,2866.59,Yes
CUST-03116,Male,0,No,Yes,32,Yes,Yes,Fiber optic,No internet service,No internet service,Month-to-month,No,Bank transfer,79.04,2150.06,Yes
CUST-03117,Female,0,Yes,No,21,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,99.45,1366.83,Yes
CUST-03118,Female,0,No,No,14,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Credit card,69.49,5486.63,Yes
CUST-03119,Female,0,Yes,No,64,Yes,Yes,Fiber optic,No,No internet service,One year,No,Mailed check,71.47,576.06,No
CUST-03120,Female,0,Yes,No,70,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,42.04,5096.77,No
CUST-03121,Male,0,Yes,Yes,22,Yes,Yes,Fiber optic,No internet service,No,One year,Yes,Mailed check,63.93,7038.66,No
CUST-03122,Female,0,Yes,No,5,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer,43.68,3087.59,No
CUST-03123,Male,0,Yes,No,57,Yes,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Bank transfer,45.4,4171.41,No
CUST-03124,Male,0,No,Yes,25,No,No,Fiber optic,No internet service,Yes,Two year,Yes,Credit card,57.12,1240.62,No
CUST-03125,Female,0,No,No,11,Yes,No,DSL,No,Yes,Month-to-month,Yes,Credit card,22.75,6128.51,Yes
CUST-03126,Female,0,Yes,Yes,1,Yes,No,No,No,No,Month-to-month,No,Electronic check,113.5,7725.98,Yes
CUST-03127,Female,1,Yes,No,31,Yes,Yes,DSL,No internet service,Yes,Two year,Yes,Electronic check,109.43,6233.29,Yes
CUST-03128,Male,0,No,No,49,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,97.63,1061.22,Yes
CUST-03129,Female,0,No,No,60,Yes,Yes,No,No,Yes,Two year,No,Mailed check,74.85,2948.2,No
CUST-03130,Female,0,Yes,Yes,10,Yes,No,No,No,No internet service,Month-to-month,Yes,Electronic check,99.3,1487.08,No
CUST-03131,Male,0,No,No,67,Yes,Yes,Fiber optic,No,No,Two year,Yes,Bank transfer,115.41,5017.59,No
CUST-03132,Female,0,No,Yes,33,Yes,No,Fiber optic,No internet service,No,Month-to-month,No,Electronic check,46.36,6146.28,No
CUST-03133,Male,0,Yes,No,7,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,54.43,8290.61,No
CUST-03134,Female,0,Yes,No,7,Yes,No,No,No,No internet service,Month-to-month,Yes,Electronic check,90.9,4283.74,Yes
CUST-03135,Male,0,No,No,14,Yes,No,No,Yes,No internet service,Two year,No,Mailed check,82.29,5423.38,No
CUST-03136,Female,0,Yes,No,4,Yes,Yes,DSL,No,No,Two year,No,Mailed check,100.48,921.97,Yes
CUST-03137,Female,0,No,No,18,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,52.7,1334.86,Yes
CUST-03138,Male,0,Yes,No,8,Yes,No,No,No internet service,No,Two year,No,Credit card,49.06,1983.23,No
CUST-03139,Male,0,No,No,56,Yes,No,Fiber optic,No,No,Two year,No,Bank transfer,76.54,478.83,No
CUST-03140,Female,0,No,Yes,53,Yes,No,DSL,No internet service,No,Month-to-month,No,Mailed check,32.59,3480.15,Yes
CUST-03141,Male,0,Yes,No,28,Yes,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Bank transfer,21.96,8086.0,No
CUST-03142,Male,0,No,No,18,Yes,No,DSL,No,No internet service,Month-to-month,Yes,Bank transfer,42.41,5556.05,No
CUST-03143,Male,0,No,Yes,45,No,Yes,No,No,No internet service,Two year,Yes,Electronic check,33.83,3716.43,No
CUST-03144,Male,0,No,No,61,Yes,Yes,Fiber optic,Yes,No,One year,Yes,Credit card,18.67,4207.09,Yes
CUST-03145,Female,1,No,No,59,Yes,Yes,Fiber optic,Yes,No,Two year,Yes,Credit card,95.8,1261.68,No
CUST-03146,Female,0,Yes,Yes,4,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Bank transfer,72.32,838.55,No
CUST-03147,Male,0,No,No,32,Yes,Yes,No,Yes,No,Two year,No,Bank transfer,84.9,2215.09,No
CUST-03148,Male,0,Yes,No,54,Yes,No,DSL,No,No,One year,No,Electronic check,34.31,2617.69,Yes
CUST-03149,Male,0,Yes,No,18,Yes,No,DSL,No internet service,No internet service,Month-to-month,Yes,Electronic check,43.67,1059.99,Yes
CUST-03150,Male,1,Yes,Yes,16,Yes,No,Fiber optic,No,No,Month-to-month,No,Mailed check,24.01,5882.51,No
CUST-03151,Female,0,Yes,Yes,41,Yes,No,Fiber optic,Yes,Yes,Two year,No,Credit card,117.75,7848.38,Yes
CUST-03152,Female,0,Yes,Yes,21,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card,28.31,1497.14,No
CUST-03153,Male,0,No,No,38,Yes,Yes,DSL,No,No internet service,One year,Yes,Bank transfer,27.04,7127.01,No
CUST-03154,Male,0,No,No,26,Yes,Yes,Fiber optic,No,Yes,One year,No,Mailed check,79.42,2548.38,Yes
CUST-03155,Male,0,Yes,No,45,Yes,No phone service,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,51.19,5165.71,No
CUST-03156,Female,1,Yes,No,27,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer,106.76,770.34,No
CUST-03157,Male,0,No,Yes,51,Yes,Yes,No,No internet service,No internet service,Two year,Yes,Mailed check,101.15,2047.74,No
CUST-03158,Female,0,Yes,No,64,Yes,Yes,DSL,No,No,Two year,Yes,Credit card,104.82,1358.83,No
CUST-03159,Male,1,Yes,No,38,Yes,Yes,Fiber optic,No,Yes,One year,No,Bank transfer,91.51,1385.96,No
CUST-03160,Female,0,No,No,17,Yes,No phone service,No,No,Yes,One year,No,Bank transfer,31.18,7935.66,No
CUST-03161,Male,0,Yes,No,21,Yes,No,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,24.36,3104.12,No
CUST-03162,Female,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Credit card,24.46,1681.19,No
CUST-03163,Male,0,No,No,10,Yes,No phone service,DSL,No internet service,No internet service,Two year,Yes,Bank transfer,98.18,1470.91,No
CUST-03164,Male,0,No,Yes,63,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Mailed check,83.71,5725.79,No
CUST-03165,Male,0,Yes,No,70,No,No,DSL,Yes,Yes,Month-to-month,Yes,Bank transfer,116.1,6112.22,No
CUST-03166,Female,0,No,No,56,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Electronic check,82.35,8328.3,Yes
CUST-03167,Male,0,No,Yes,34,Yes,No,Fiber optic,No,No,Month-to-month,No,Credit card,42.93,5328.4,No
CUST-03168,Female,0,Yes,No,36,Yes,Yes,Fiber optic,No,No,One year,Yes,Credit card,26.95,3909.59,No
CUST-03169,Female,0,Yes,Yes,49,Yes,No,Fiber optic,No internet service,No internet service,Two year,Yes,Electronic check,54.56,1919.22,No
CUST-03170,Male,0,Yes,Yes,29,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,37.97,351.64,No
CUST-03171,Male,0,Yes,No,16,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,80.84,7488.83,No
CUST-03172,Male,0,Yes,Yes,32,Yes,Yes,DSL,No,No,Two year,Yes,Electronic check,27.6,6709.07,No
CUST-03173,Female,0,Yes,No,15,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer,95.25,6771.09,Yes
CUST-03174,Male,0,Yes,No,14,Yes,No phone service,Fiber optic,No,No,Two year,No,Credit card,87.66,2749.65,No
CUST-03175,Female,0,No,Yes,12,Yes,No,DSL,No,No,Two year,No,Credit card,91.64,3051.09,Yes
CUST-03176,Female,0,No,No,2,Yes,Yes,Fiber optic,Yes,No,Two year,No,Bank transfer,114.55,6664.89,Yes
CUST-03177,Male,0,No,No,23,No,No phone service,DSL,No,Yes,Month-to-month,Yes,Bank transfer,83.06,5849.93,Yes
CUST-03178,Male,0,No,Yes,22,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,96.86,5527.97,Yes
CUST-03179,Male,0,No,No,58,Yes,Yes,DSL,No,No,One year,No,Mailed check,26.53,4722.92,No
CUST-03180,Male,0,No,No,54,Yes,Yes,No,No,No,One year,Yes,Mailed check,112.31,3142.46,No
CUST-03181,Male,0,Yes,Yes,64,Yes,No,Fiber optic,Yes,No,One year,No,Bank transfer,39.86,6305.37,No
CUST-03182,Male,0,Yes,No,31,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Credit card,67.31,3079.22,No
CUST-03183,Female,1,No,Yes,59,Yes,No phone service,Fiber optic,Yes,Yes,Month-to-month,Yes,Credit card,113.71,6249.75,Yes
CUST-03184,Female,0,Yes,Yes,29,No,Yes,No,No,No internet service,Month-to-month,No,Bank transfer,35.94,1633.19,Yes
CUST-03185,Female,0,Yes,No,65,Yes,Yes,Fiber optic,No,No,One year,Yes,Credit card,21.55,5026.27,No
CUST-03186,Male,0,No,Yes,17,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,47.71,3048.8,No
CUST-03187,Female,0,No,No,58,Yes,Yes,DSL,No,Yes,Month-to-month,No,Mailed check,33.64,7046.0,Yes
CUST-03188,Female,0,No,No,52,Yes,No,Fiber optic,No,No internet service,One year,No,Bank transfer,84.8,4417.57,No
CUST-03189,Female,0,Yes,Yes,63,Yes,No,DSL,No internet service,Yes,One year,Yes,Electronic check,45.84,5310.89,No
CUST-03190,Female,0,Yes,No,29,Yes,Yes,DSL,Yes,No,One year,Yes,Mailed check,24.28,724.19,No
CUST-03191,Female,0,No,No,17,Yes,Yes,Fiber optic,No,No,One year,No,Bank transfer,107.3,4218.62,Yes
CUST-03192,Male,0,Yes,No,4,No,No,Fiber optic,No,No,Month-to-month,No,Electronic check,22.95,6640.17,Yes
CUST-03193,Male,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,One year,No,Mailed check,45.13,7312.41,Yes
CUST-03194,Female,0,No,Yes,7,Yes,No,Fiber optic,No internet service,Yes,Month-to-month,Yes,Credit card,42.03,6134.96,No
CUST-03195,Female,0,No,No,8,No,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,3568.34,Yes
CUST-03196,Female,0,No,No,31,Yes,Yes,DSL,Yes,Yes,One year,Yes,Mailed check,34.52,2201.91,No
CUST-03197,Male,0,No,Yes,13,Yes,Yes,DSL,No,No,Month-to-month,No,Bank transfer,99.48,3318.78,Yes
CUST-03198,Male,0,Yes,No,12,Yes,Yes,Fiber optic,Yes,No internet service,Month-to-month,Yes,Mailed check,21.75,4781.48,Yes
CUST-03199,Female,1,Yes,No,17,Yes,No,Fiber optic,No internet service,No,One year,Yes,Bank transfer,20.32,67.2,No
CUST-03200,Male,1,Yes,No,67,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Credit card,81.4,7753.65,Yes
CUST-03201,Male,0,No,No,21,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Bank transfer,26.89,2933.42,Yes
CUST-03202,Female,0,No,Yes,19,Yes,No,Fiber optic,No internet service,No internet service,Two year,Yes,Mailed check,55.16,6776.52,No
CUST-03203,Male,0,Yes,Yes,14,Yes,No,DSL,No,No internet service,Two year,Yes,Bank transfer,18.21,4551.42,No
CUST-03204,Male,0,No,Yes,6,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card,54.24,5634.69,Yes
CUST-03205,Female,0,Yes,No,29,Yes,Yes,DSL,Yes,Yes,One year,No,Bank transfer,49.8,6460.06,No
CUST-03206,Male,0,No,Yes,4,Yes,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Electronic check,79.27,2460.05,Yes
CUST-03207,Male,1,No,No,0,Yes,No,DSL,Yes,No internet service,Month-to-month,Yes,Mailed check,67.91,5158.8,No
CUST-03208,Female,0,Yes,No,59,Yes,No,DSL,No,Yes,One year,No,Electronic check,85.85,6393.46,Yes
CUST-03209,Male,0,Yes,Yes,30,Yes,No,DSL,No,No internet service,Month-to-month,No,Electronic check,111.59,6557.0,Yes
CUST-03210,Male,0,Yes,No,19,Yes,Yes,Fiber optic,No,Yes,Two year,No,Mailed check,97.52,3546.54,No
CUST-03211,Female,0,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,One year,No,Bank transfer,111.36,6197.27,No
CUST-03212,Female,0,Yes,Yes,63,Yes,No,No,No internet service,No,Month-to-month,Yes,Credit card,23.42,2578.72,No
CUST-03213,Female,0,No,Yes,28,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Electronic check,117.03,1072.03,No
CUST-03214,Male,0,Yes,Yes,9,Yes,Yes,DSL,No internet service,Yes,Month-to-month,No,Credit card,50.21,975.79,Yes
CUST-03215,Female,0,No,Yes,28,Yes,No phone service,Fiber optic,No internet service,No internet service,Month-to-month,No,Bank transfer,45.67,4307.37,Yes
CUST-03216,Male,1,Yes,No,30,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Bank transfer,58.35,3268.81,Yes
CUST-03217,Female,0,Yes,No,29,Yes,No,DSL,No,No,Month-to-month,Yes,Electronic check,96.33,1989.63,Yes
CUST-03218,Male,0,Yes,No,24,Yes,No,No,No,No,Month-to-month,No,Credit card,113.43,3335.98,No
CUST-03219,Female,0,No,No,57,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Bank transfer,73.42,3511.26,Yes
CUST-03220,Female,0,Yes,Yes,56,Yes,No,Fiber optic,Yes,No,Two year,No,Mailed check,33.44,4713.41,No
CUST-03221,Female,0,No,No,62,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,39.41,509.29,No
CUST-03222,Female,1,No,Yes,36,Yes,Yes,DSL,Yes,No,One year,Yes,Bank transfer,58.54,7719.83,Yes
CUST-03223,Male,0,No,Yes,57,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,54.58,3175.01,Yes
CUST-03224,Female,1,No,No,27,Yes,Yes,No,No internet service,Yes,Two year,No,Electronic check,41.83,5237.65,No
CUST-03225,Female,0,Yes,No,26,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,103.02,2616.89,No
CUST-03226,Male,0,No,No,69,Yes,No,DSL,No,No internet service,Month-to-month,Yes,Bank transfer,46.01,6478.54,Yes
CUST-03227,Female,1,No,No,36,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,77.28,3908.67,Yes
CUST-03228,Male,0,No,No,5,Yes,No,DSL,Yes,No internet service,Month-to-month,Yes,Electronic check,65.93,2747.47,No
CUST-03229,Female,0,Yes,No,61,Yes,Yes,Fiber optic,Yes,No internet service,Month-to-month,Yes,Bank transfer,110.35,8193.02,No
CUST-03230,Female,0,No,No,32,Yes,Yes,DSL,No internet service,No,One year,Yes,Credit card,80.89,7356.69,No
CUST-03231,Female,0,Yes,No,39,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,51.21,1547.55,Yes
CUST-03232,Male,0,Yes,No,40,Yes,No,Fiber optic,No,No,Two year,No,Bank transfer,81.87,5960.83,No
CUST-03233,Female,1,No,Yes,41,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Mailed check,49.89,6416.13,Yes
CUST-03234,Female,0,No,No,8,Yes,Yes,No,No internet service,Yes,Two year,Yes,Electronic check,27.09,311.11,No
CUST-03235,Female,0,No,No,17,Yes,No,DSL,Yes,Yes,Two year,Yes,Bank transfer,66.52,8168.89,No
CUST-03236,Male,1,No,No,14,No,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Mailed check,104.02,1994.07,Yes
CUST-03237,Male,0,Yes,No,3,Yes,No phone service,DSL,No,Yes,Month-to-month,No,Credit card,108.92,7722.83,Yes
CUST-03238,Female,0,Yes,No,33,Yes,No,DSL,No internet service,Yes,Two year,Yes,Mailed check,72.37,5565.83,No
CUST-03239,Male,0,No,Yes,61,Yes,Yes,Fiber optic,No,Yes,One year,Yes,Electronic check,87.95,4361.71,No
CUST-03240,Female,0,Yes,Yes,37,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,79.07,6683.48,No
CUST-03241,Female,0,No,No,70,Yes,Yes,DSL,Yes,Yes,Month-to-month,Yes,Bank transfer,99.08,5743.58,Yes
CUST-03242,Female,1,Yes,No,22,Yes,No,Fiber optic,No internet service,No internet service,One year,No,Electronic check,28.32,6296.78,No
CUST-03243,Female,0,Yes,No,19,Yes,Yes,Fiber optic,Yes,No internet service,Month-to-month,No,Electronic check,58.14,7294.76,No
CUST-03244,Female,0,No,No,55,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer,43.31,4014.56,Yes
CUST-03245,Female,0,Yes,No,52,Yes,No,No,No,No,Two year,Yes,Mailed check,18.66,3629.04,No
CUST-03246,Female,0,No,Yes,1,Yes,No,Fiber optic,No,No,Two year,Yes,Bank transfer,100.99,7649.92,Yes
CUST-03247,Male,0,Yes,No,20,Yes,No,No,No,No,Two year,Yes,Bank transfer,31.42,6785.42,No
CUST-03248,Male,0,Yes,No,41,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,50.34,181.24,No
CUST-03249,Male,0,No,No,56,Yes,No phone service,Fiber optic,Yes,No,Two year,Yes,Electronic check,104.69,5563.69,No
CUST-03250,Male,0,Yes,No,48,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,90.13,7684.92,No
CUST-03251,Male,0,No,No,9,No,Yes,No,No,No,Month-to-month,No,Credit card,74.77,5816.15,Yes
CUST-03252,Male,0,Yes,No,71,Yes,Yes,DSL,Yes,No,One year,No,Credit card,49.03,4712.28,No
CUST-03253,Male,0,Yes,No,60,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Credit card,69.53,1509.9,No
CUST-03254,Female,0,No,No,20,Yes,Yes,DSL,No,No,One year,Yes,Credit card,23.62,8080.8,No
CUST-03255,Female,0,No,No,59,Yes,Yes,Fiber optic,No,No internet service,Month-to-month,No,Mailed check,90.73,5330.7,No
CUST-03256,Female,0,Yes,No,12,Yes,No,Fiber optic,Yes,Yes,Two year,Yes,Electronic check,41.73,874.9,Yes
CUST-03257,Female,0,No,Yes,47,Yes,No,No,No,No internet service,Month-to-month,Yes,Credit card,65.92,7886.28,No
CUST-03258,Male,0,No,No,39,Yes,Yes,Fiber optic,No,No,Two year,Yes,Bank transfer,27.45,4399.85,No
CUST-03259,Male,0,Yes,No,62,No,No,Fiber optic,No internet service,No internet service,Two year,Yes,Electronic check,89.08,1351.58,No
CUST-03260,Female,0,Yes,Yes,8,Yes,Yes,DSL,No internet service,No,Two year,Yes,Mailed check,107.58,1939.46,No
CUST-03261,Female,0,No,No,56,Yes,No,DSL,No,No,Month-to-month,No,Electronic check,63.59,8226.98,Yes
CUST-03262,Male,0,Yes,No,50,Yes,No,Fiber optic,No,No internet service,Month-to-month,Yes,Credit card,26.32,3721.52,Yes
CUST-03263,Female,0,Yes,Yes,39,Yes,No,No,No internet service,No internet service,Two year,Yes,Mailed check,112.51,3577.68,No
CUST-03264,Female,0,No,Yes,63,Yes,No,Fiber optic,No,Yes,One year,No,Mailed check,62.7,4141.68,No
CUST-03265,Female,1,Yes,No,69,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,26.03,5959.81,No
CUST-03266,Female,1,No,Yes,63,Yes,No,No,No,Yes,Two year,Yes,Bank transfer,36.84,3114.1,Yes
CUST-03267,Male,0,No,No,24,Yes,No,DSL,No,Yes,Month-to-month,No,Mailed check,29.98,3589.28,Yes
CUST-03268,Female,0,No,No,27,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Electronic check,37.75,6346.58,No
CUST-03269,Female,0,No,No,9,Yes,Yes,Fiber optic,Yes,Yes,One year,No,Bank transfer,33.58,3929.87,Yes
CUST-03270,Male,0,Yes,Yes,27,Yes,No,DSL,Yes,No,Month-to-month,No,Credit card,110.29,6070.52,Yes
CUST-03271,Male,0,Yes,No,35,Yes,No,DSL,No,No internet service,Month-to-month,No,Mailed check,38.91,8179.53,Yes
CUST-03272,Female,0,Yes,No,10,Yes,Yes,DSL,No,No internet service,Month-to-month,Yes,Electronic check,62.2,8182.14,Yes
CUST-03273,Male,0,No,Yes,20,Yes,No phone service,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,90.99,3809.51,Yes
CUST-03274,Female,0,Yes,No,25,Yes,Yes,Fiber optic,No internet service,Yes,Two year,Yes,Bank transfer,85.7,2004.67,No
CUST-03275,Female,1,Yes,No,17,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Electronic check,113.65,2148.96,Yes
CUST-03276,Male,0,No,Yes,67,Yes,No,DSL,No,Yes,Month-to-month,Yes,Bank transfer,114.6,6966.64,No
CUST-03277,Female,0,No,No,40,Yes,No phone service,DSL,No internet service,Yes,Month-to-month,Yes,Electronic check,75.07,694.19,No
CUST-03278,Female,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,Yes,Two year,Yes,Electronic check,93.23,360.79,No
CUST-03279,Female,0,Yes,Yes,22,Yes,No,Fiber optic,No,No internet service,Month-to-month,No,Mailed check,56.6,5797.78,Yes
CUST-03280,Female,0,No,No,40,No,No,No,No,No internet service,Month-to-month,Yes,Electronic check,60.93,7737.58,Yes
CUST-03281,Male,0,No,No,5,Yes,Yes,DSL,No,No internet service,Month-to-month,Yes,Electronic check,28.44,1975.67,Yes
CUST-03282,Male,0,Yes,Yes,70,Yes,No phone service,DSL,No,No,Month-to-month,Yes,Electronic check,85.34,480.91,No
CUST-03283,Female,0,Yes,Yes,59,Yes,No,Fiber optic,No internet service,No,Month-to-month,Yes,Credit card,45.06,7611.83,No
CUST-03284,Male,0,No,Yes,51,Yes,No,DSL,Yes,No internet service,One year,No,Bank transfer,25.99,3021.99,No
CUST-03285,Female,1,No,Yes,8,Yes,No,Fiber optic,No,No,One year,No,Credit card,27.82,4680.73,No
CUST-03286,Female,0,No,Yes,29,Yes,No,No,No internet service,No,Month-to-month,Yes,Mailed check,90.24,7111.05,No
CUST-03287,Female,0,Yes,No,43,Yes,No,DSL,Yes,No internet service,Month-to-month,Yes,Mailed check,40.89,2138.53,No
CUST-03288,Female,0,Yes,Yes,61,Yes,Yes,DSL,No,No,Two year,Yes,Credit card,95.0,5117.56,No
CUST-03289,Female,0,No,No,42,Yes,No,DSL,No internet service,No,One year,Yes,Electronic check,108.59,8427.99,Yes
CUST-03290,Male,0,Yes,No,27,Yes,No,DSL,Yes,No,Month-to-month,No,Mailed check,52.08,6305.79,No
CUST-03291,Female,0,Yes,No,7,Yes,No,DSL,No,Yes,Month-to-month,Yes,Electronic check,97.39,3388.24,Yes
CUST-03292,Male,0,Yes,No,50,Yes,No,DSL,No,Yes,Month-to-month,No,Bank transfer,60.87,6532.33,No
CUST-03293,Male,0,No,No,29,No,No,Fiber optic,No,No internet service,Month-to-month,No,Electronic check,95.22,202.68,Yes
CUST-03294,Female,0,No,Yes,10,No,No phone service,DSL,No,No,Two year,Yes,Credit card,48.67,1844.51,No
CUST-03295,Female,0,No,Yes,19,Yes,No,DSL,No,Yes,Two year,Yes,Electronic check,111.15,6334.36,No
CUST-03296,Female,1,No,Yes,30,No,Yes,Fiber optic,No,No,One year,Yes,Electronic check,116.72,2242.29,No
CUST-03297,Female,0,No,No,33,Yes,No,Fiber optic,No,No,Two year,Yes,Electronic check,56.62,1087.7,No
CUST-03298,Female,0,No,No,11,Yes,No,Fiber optic,Yes,No internet service,One year,Yes,Bank transfer,37.89,2505.81,Yes
CUST-03299,Male,0,Yes,No,47,No,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Mailed check,86.53,1471.26,Yes
CUST-03300,Female,1,Yes,No,27,Yes,No phone service,Fiber optic,No internet service,Yes,Month-to-month,Yes,Electronic check,76.36,3585.92,Yes
CUST-03301,Female,0,No,No,66,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Mailed check,117.15,1074.36,No
CUST-03302,Male,0,Yes,Yes,62,Yes,No,Fiber optic,No internet service,No,Month-to-month,Yes,Electronic check,99.16,7123.4,Yes
CUST-03303,Male,0,No,No,47,Yes,No phone service,DSL,Yes,No internet service,Month-to-month,Yes,Mailed check,101.51,6633.75,No
CUST-03304,Female,0,Yes,No,41,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer,90.65,2621.74,No
CUST-03305,Male,0,Yes,Yes,51,Yes,No,DSL,No,Yes,Month-to-month,No,Mailed check,53.08,4428.02,Yes
CUST-03306,Female,0,No,Yes,4,Yes,No phone service,No,Yes,No internet service,Month-to-month,Yes,Mailed check,111.58,7270.41,Yes
CUST-03307,Male,1,No,No,11,Yes,No,Fiber optic,No,No,Two year,No,Bank transfer,64.57,7897.97,No
CUST-03308,Male,0,No,No,58,No,No phone service,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,57.94,790.6,Yes
CUST-03309,Female,1,No,No,64,Yes,No,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Electronic check,37.42,6142.18,Yes
CUST-03310,Male,0,Yes,No,51,Yes,No,Fiber optic,No,No,One year,No,Credit card,48.4,1166.97,No
CUST-03311,Male,0,Yes,No,42,Yes,No,Fiber optic,Yes,No,Two year,Yes,Electronic check,18.23,187.93,No
CUST-03312,Male,1,No,No,62,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Bank transfer,83.99,687.61,No
CUST-03313,Male,0,Yes,Yes,49,Yes,No,DSL,No internet service,No,Month-to-month,Yes,Bank transfer,78.55,4902.62,No
CUST-03314,Male,0,Yes,No,38,Yes,No phone service,DSL,No,No,Two year,No,Bank transfer,58.3,3216.7,No
